"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
749997;2026-01-23;"sexta-feira";"13:00:00";"MG";381;651,3;"SANTO ANTONIO DO AMPARO";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-20,959024;-44,921609;"SPRF-MG";"DEL04/MG";"UOP02-DEL04-MG"
749998;2026-02-04;"quarta-feira";"12:53:00";"RN";101;124;"SAO JOSE DE MIPIBU";"Conversão proibida";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;1;1;0;1;2;-6,05614861;-35,24259567;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
750002;2026-02-04;"quarta-feira";"12:10:00";"PB";230;497,5;"CAJAZEIRAS";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;0;1;1;2;-6,899007;-38,49783;"SPRF-PB";"DEL03-PB";"UOP03-DEL03-PB"
750003;2026-02-04;"quarta-feira";"13:40:00";"RN";304;37;"MOSSORO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-5,18149997;-37,36822824;"SPRF-RN";"DEL04-RN";"UOP02-DEL04-RN"
750004;2026-02-04;"quarta-feira";"13:30:00";"PE";428;185;"PETROLINA";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;0;0;3;0;0;2;-9,3528429;-40,47698943;"SPRF-PE";"DEL06/PE";"UOP01-DEL06-PE"
750006;2026-02-04;"quarta-feira";"12:30:00";"SC";101;333,8;"TUBARAO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;1;0;2;0;1;3;-28,46967217;-49,01603937;"SPRF-SC";"DEL02/SC";"UOP01-DEL02-SC"
750008;2026-02-04;"quarta-feira";"14:00:00";"MG";262;141,7;"RIO CASCA";"Acumulo de água sobre o pavimento";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";3;0;0;2;1;0;2;2;-20,05728845;-42,72027971;"SPRF-MG";"DEL03/MG";"UOP03-DEL03-MG"
750009;2026-02-04;"quarta-feira";"11:07:00";"RN";101;104;"PARNAMIRIM";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Viaduto";"Sim";2;0;0;1;1;0;1;2;-5,89201398;-35,2569294;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
750010;2026-02-04;"quarta-feira";"14:40:00";"SC";101;202,3;"SAO JOSE";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,559803;-48,617493;"SPRF-SC";"DEL01/SC";"UOP01-DEL01-SC"
750011;2026-02-04;"quarta-feira";"14:30:00";"PR";277;72,2;"SAO JOSE DOS PINHAIS";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta;Aclive";"Sim";3;0;0;1;2;0;1;2;-25,50367981;-49,14580313;"SPRF-PR";"DEL01/PR";"UOP08-DEL01-PR"
750012;2026-02-04;"quarta-feira";"14:30:00";"ES";101;290,5;"CARIACICA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Aclive";"Sim";2;0;1;0;1;0;1;2;-20,29567;-40,39319;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
750013;2026-02-04;"quarta-feira";"14:45:00";"SP";116;57,6;"GUARATINGUETA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;3;-22,77635737;-45,14064288;"SPRF-SP";"DEL08/SP";"UOP01-DEL08-SP"
750014;2026-01-19;"segunda-feira";"14:50:00";"GO";60;33,1;"ALEXANIA";"Acumulo de água sobre o pavimento";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";4;0;1;1;2;0;2;1;-16,097388;-48,521287;"SPRF-DF";"DEL03-DF";"UOP01-DEL03-DF"
750015;2026-02-04;"quarta-feira";"14:00:00";"CE";116;19;"EUSEBIO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";5;0;4;0;0;1;4;3;-3,914911;-38,506747;"SPRF-CE";"DEL01/CE";"UOP02-DEL01-CE"
750016;2026-02-04;"quarta-feira";"15:00:00";"MG";381;482,8;"BETIM";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta;Aclive";"Sim";2;0;1;0;1;0;1;2;-19,9966238;-44,2091388;"SPRF-MG";"DEL01/MG";"UOP03-DEL01-MG"
750017;2026-02-04;"quarta-feira";"13:30:00";"RJ";116;277;"BARRA MANSA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-22,56158541;-44,16399702;"SPRF-RJ";"DEL07/RJ";"UOP02-DEL07-RJ"
750020;2026-02-04;"quarta-feira";"13:10:00";"MG";116;115;"ITAOBIM";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Retorno Regulamentado";"Sim";2;0;0;1;1;0;1;1;-16,562228;-41,503694;"SPRF-MG";"DEL11/MG";"UOP02-DEL11-MG"
750021;2026-02-04;"quarta-feira";"13:10:00";"MG";116;580,1;"MANHUACU";"Condutor deixou de manter distância do veículo da frente";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-20,194399;-42,183735;"SPRF-MG";"DEL06/MG";"UOP03-DEL06-MG"
750022;2026-01-30;"sexta-feira";"14:10:00";"PE";101;44;"IGARASSU";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Não";3;0;2;0;1;0;2;2;-7,856938;-34,908695;"SPRF-PE";"DEL01/PE";"UOP02-DEL01-PE"
750025;2026-02-04;"quarta-feira";"13:00:00";"BA";110;255;"OLINDINA";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;1;1;1;1;0;2;3;-11,51729291;-38,29692078;"SPRF-BA";"DEL01/BA";"UOP04-DEL01-BA"
750029;2026-01-31;"sábado";"07:30:00";"SC";101;211,7;"PALHOCA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Não";3;0;0;2;1;0;2;2;-27,62817263;-48,65702033;"SPRF-SC";"DEL01/SC";"UOP02-DEL01-SC"
750030;2026-02-04;"quarta-feira";"16:05:00";"CE";222;23;"CAUCAIA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-3,73189951;-38,75994299;"SPRF-CE";"DEL01/CE";"UOP01-DEL01-CE"
750031;2026-02-04;"quarta-feira";"11:40:00";"MA";10;302;"ACAILANDIA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-5,09145078;-47,55482621;"SPRF-MA";"DEL04-MA";"UOP03-DEL04-MA"
750032;2026-02-04;"quarta-feira";"15:20:00";"RJ";101;565;"PARATY";"Pista Escorregadia";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-23,15479173;-44,70263656;"SPRF-RJ";"DEL03/RJ";"UOP04-DEL03-RJ"
750038;2026-02-04;"quarta-feira";"15:45:00";"PA";316;63,9;"CASTANHAL";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-1,296288;-47,920398;"SPRF-PA";"DEL01/PA";"UOP01-DEL01-PA"
750040;2026-02-04;"quarta-feira";"16:00:00";"SC";101;243,2;"PALHOCA";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;0;0;3;0;0;2;-27,886847;-48,647727;"SPRF-SC";"DEL01/SC";"UOP02-DEL01-SC"
750041;2026-02-04;"quarta-feira";"15:30:00";"PI";343;1,6;"TERESINA";"Ausência de reação do condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado;Reta;Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;-5,080982;-42,764127;"SPRF-PI";"DEL01-PI";"UOP01-DEL01-PI"
750042;2026-02-04;"quarta-feira";"17:20:00";"RS";290;90;"PORTO ALEGRE";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta;Retorno Regulamentado";"Não";2;0;1;0;1;0;1;2;-29,96963029;-51,16973305;"SPRF-RS";"DEL01/RS";"UOP01-DEL01-RS"
750043;2026-02-04;"quarta-feira";"17:00:00";"PB";230;8,7;"CABEDELO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-7,04142385;-34,84563637;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
750044;2026-02-04;"quarta-feira";"16:36:00";"SE";235;53;"ITABAIANA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;3;0;0;0;3;2;-10,70195539;-37,4298989;"SPRF-SE";"DEL01-SE";"UOP02-DEL01-SE"
750045;2026-02-04;"quarta-feira";"16:50:00";"SC";101;141,5;"ITAPEMA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Declive";"Não";2;0;0;1;1;0;1;2;-27,05973727;-48,59733582;"SPRF-SC";"DEL04/SC";"UOP03-DEL04-SC"
750048;2026-02-04;"quarta-feira";"17:39:00";"MG";381;614,2;"OLIVEIRA";"Acumulo de água sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";3;2;0;1;0;0;1;2;-20,71543261;-44,75946809;"SPRF-MG";"DEL04/MG";"UOP01-DEL04-MG"
750050;2026-02-04;"quarta-feira";"14:10:00";"RJ";101;330;"RIO DE JANEIRO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-22,874408;-43,206932;"SPRF-RJ";"DEL02/RJ";"UOP01-DEL02-RJ"
750051;2026-02-04;"quarta-feira";"16:32:00";"MS";163;788;"PEDRO GOMES";"Ausência de reação do condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta;Declive";"Não";5;0;5;0;0;0;5;2;-18,023258;-54,683108;"SPRF-MS";"DEL06/MS";"UOP01-DEL06-MS"
750052;2026-02-04;"quarta-feira";"08:09:00";"AC";364;136;"RIO BRANCO";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Rotatória";"Sim";2;0;1;0;1;0;1;2;-9,97713128;-67,84904692;"SPRF-AC";"DEL01-AC";"UOP01-DEL01-AC"
750053;2026-02-04;"quarta-feira";"16:30:00";"RJ";101;385;"RIO DE JANEIRO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";6;0;2;0;4;0;2;2;-22,88015878;-43,62879038;"SPRF-RJ";"DEL03/RJ";"UOP01-DEL03-RJ"
750055;2026-02-04;"quarta-feira";"13:00:00";"MG";116;587;"MANHUACU";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-20,237027;-42,164326;"SPRF-MG";"DEL06/MG";"UOP03-DEL06-MG"
750056;2026-02-04;"quarta-feira";"17:00:00";"RO";364;710;"PORTO VELHO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-8,7880962;-63,85425417;"SPRF-RO";"DEL01-RO";"UOP01-DEL01-RO"
750057;2026-02-04;"quarta-feira";"18:11:00";"PB";230;23,6;"JOAO PESSOA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;0;1;1;2;-7,162828;-34,861313;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
750058;2026-02-04;"quarta-feira";"15:30:00";"RO";364;16;"VILHENA";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";4;0;3;0;1;0;3;3;-12,734;-60,155;"SPRF-RO";"DEL04-RO";"UOP01-DEL04-RO"
750059;2026-02-04;"quarta-feira";"18:05:00";"PR";116;93,4;"SAO JOSE DOS PINHAIS";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta;Aclive";"Sim";2;0;0;1;1;0;1;2;-25,516535;-49,131586;"SPRF-PR";"DEL01/PR";"UOP08-DEL01-PR"
750064;2026-02-04;"quarta-feira";"18:30:00";"MG";381;516;"IGARAPE";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-20,08352021;-44,3084812;"SPRF-MG";"DEL01/MG";"UOP03-DEL01-MG"
750065;2026-02-04;"quarta-feira";"16:10:00";"AC";364;134;"RIO BRANCO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;-9,99958923;-67,84964114;"SPRF-AC";"DEL01-AC";"UOP01-DEL01-AC"
750068;2026-02-04;"quarta-feira";"18:30:00";"SC";470;55,3;"BLUMENAU";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta;Em Obras";"Sim";1;0;0;1;0;0;1;1;-26,87655491;-49,12089229;"SPRF-SC";"DEL04/SC";"UOP01-DEL04-SC"
750069;2026-02-04;"quarta-feira";"17:30:00";"MT";163;686;"LUCAS DO RIO VERDE";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta;Interseção de Vias";"Sim";2;0;0;1;1;0;1;2;-13,07965811;-55,93734898;"SPRF-MT";"DEL06/MT";"UOP01-DEL06-MT"
750070;2026-02-04;"quarta-feira";"19:00:00";"PE";101;69;"RECIFE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;0;3;0;0;3;-8,061547;-34,945277;"SPRF-PE";"DEL01/PE";"UOP01-DEL01-PE"
750071;2026-02-04;"quarta-feira";"17:45:00";"RO";425;122;"GUAJARA-MIRIM";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";4;0;3;1;0;0;4;2;-10,74056053;-65,29209137;"SPRF-RO";"DEL01-RO";"UOP03-DEL01-RO"
750073;2026-02-04;"quarta-feira";"17:20:00";"SC";470;109;"APIUNA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Curva";"Não";1;0;0;1;0;0;1;1;-27,083673;-49,454436;"SPRF-SC";"DEL04/SC";"UOP02-DEL04-SC"
750074;2026-02-04;"quarta-feira";"19:00:00";"PI";316;23,7;"TERESINA";"Ausência de reação do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-5,28739;-42,7183;"SPRF-PI";"DEL01-PI";"UOP02-DEL01-PI"
750075;2026-02-04;"quarta-feira";"18:40:00";"DF";20;5,6;"BRASILIA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Dupla";"Declive";"Sim";2;0;0;1;1;0;1;2;-15,66836545;-47,81257868;"SPRF-DF";"DEL02-DF";"UOP01-DEL02-DF"
750076;2026-02-04;"quarta-feira";"18:10:00";"SC";101;16;"BIGUACU";"Demais falhas mecânicas ou elétricas";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-27,453903;-48,715192;"SPRF-SC";"DEL01/SC";"UOP01-DEL01-SC"
750078;2026-02-04;"quarta-feira";"16:40:00";"SC";282;569,8;"NOVA ERECHIM";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta;Retorno Regulamentado";"Não";3;0;1;0;2;0;1;2;-26,89640121;-52,91846037;"SPRF-SC";"DEL07/SC";"UOP02-DEL07-SC"
750079;2026-02-04;"quarta-feira";"19:10:00";"PE";232;115;"CARUARU";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;1;0;0;1;0;0;2;-8,29721;-35,8658;"SPRF-PE";"DEL02/PE";"UOP03-DEL02-PE"
750080;2026-02-04;"quarta-feira";"19:35:00";"SC";101;139,4;"BALNEARIO CAMBORIU";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta;Aclive";"Não";3;0;1;0;1;1;1;3;-27,03037715;-48,60092847;"SPRF-SC";"DEL04/SC";"UOP03-DEL04-SC"
750081;2026-02-04;"quarta-feira";"19:00:00";"RJ";101;548,9;"PARATY";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-23,0431033;-44,6158847;"SPRF-RJ";"DEL03/RJ";"UOP04-DEL03-RJ"
750082;2026-02-04;"quarta-feira";"20:00:00";"RS";386;439;"NOVA SANTA RITA";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-29,871355;-51,248145;"SPRF-RS";"DEL04/RS";"UOP02-DEL04-RS"
750083;2026-01-30;"sexta-feira";"08:00:00";"MS";163;208;"CAARAPO";"Ausência de reação do condutor";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Sim";1;0;0;0;0;1;0;1;-22,63986;-54,81371;"SPRF-MS";"DEL04/MS";"UOP02-DEL04-MS"
750084;2026-02-04;"quarta-feira";"19:45:00";"PB";230;19,4;"JOAO PESSOA";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;0;1;1;2;-7,13;-34,854;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
750085;2026-02-04;"quarta-feira";"15:50:00";"RJ";101;385;"RIO DE JANEIRO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-22,882075;-43,637657;"SPRF-RJ";"DEL03/RJ";"UOP01-DEL03-RJ"
750086;2026-02-04;"quarta-feira";"20:35:00";"PE";101;77,5;"RECIFE";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta;Retorno Regulamentado";"Sim";2;0;1;0;1;0;1;2;-8,13127525;-34,94544371;"SPRF-PE";"DEL01/PE";"UOP01-DEL01-PE"
750087;2026-02-04;"quarta-feira";"17:10:00";"RJ";101;405;"ITAGUAI";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;1;0;0;0;1;0;2;-22,868285;-43,803897;"SPRF-RJ";"DEL03/RJ";"UOP01-DEL03-RJ"
750088;2026-02-04;"quarta-feira";"18:40:00";"PB";230;167;"CAMPINA GRANDE";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Vento";"Simples";"Curva";"Não";5;1;4;0;0;0;4;2;-7,194743;-35,9642601;"SPRF-PB";"DEL02-PB";"UOP02-DEL02-PB"
750089;2026-02-04;"quarta-feira";"14:26:00";"MT";70;7;"BARRA DO GARCAS";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado";"Sim";2;0;0;0;2;0;0;2;-15,87923071;-52,30785371;"SPRF-MT";"DEL07/MT";"UOP01-DEL07-MT"
750090;2026-02-04;"quarta-feira";"19:00:00";"BA";410;2;"RIBEIRA DO POMBAL";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta;Rotatória";"Sim";2;0;0;1;1;0;1;2;-10,82860337;-38,54461515;"SPRF-BA";"DEL07/BA";"UOP02-DEL07-BA"
750092;2026-02-04;"quarta-feira";"18:10:00";"GO";60;302;"ACREUNA";"Transitar no Acostamento";"Colisão com objeto";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;1;-17,376905;-50,363228;"SPRF-GO";"DEL04/GO";"UOP02-DEL04-GO"
750093;2026-02-04;"quarta-feira";"20:20:00";"RS";392;293,7;"SAO SEPE";"Ausência de reação do condutor";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-30,18409984;-53,56730668;"SPRF-RS";"DEL09/RS";"UOP02-DEL09-RS"
750095;2026-02-04;"quarta-feira";"21:15:00";"PR";277;64;"PIRAQUARA";"Objeto estático sobre o leito carroçável";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta;Em Obras";"Não";2;0;1;0;1;0;1;1;-25,54601253;-49,05105527;"SPRF-PR";"DEL01/PR";"UOP01-DEL01-PR"
750096;2026-02-04;"quarta-feira";"20:15:00";"SP";101;50;"UBATUBA";"Área urbana sem a presença de local apropriado para a travessia de pedestres";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-23,4505963;-45,076899;"SPRF-SP";"DEL06/SP";"UOP01-DEL06-SP"
750098;2026-02-04;"quarta-feira";"18:50:00";"GO";153;668,8;"GOIATUBA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-18,12307408;-49,28261876;"SPRF-GO";"DEL03/GO";"UOP02-DEL03-GO"
750102;2026-02-04;"quarta-feira";"21:00:00";"PE";408;59,2;"TRACUNHAEM";"Reação tardia ou ineficiente do condutor";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta;Declive";"Sim";1;0;1;0;0;0;1;1;-7,80946;-35,24276;"SPRF-PE";"DEL01/PE";"UOP01-DEL01-PE"
750104;2026-02-04;"quarta-feira";"17:50:00";"MT";70;522;"VARZEA GRANDE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;2;0;0;0;2;2;-15,66838;-56,18164;"SPRF-MT";"DEL01/MT";"UOP02-DEL01-MT"
750105;2026-02-04;"quarta-feira";"21:25:00";"MG";381;153;"GOVERNADOR VALADARES";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Interseção de Vias;Rotatória";"Não";1;0;0;1;0;0;1;1;-18,88913142;-42,00507428;"SPRF-MG";"DEL06/MG";"UOP01-DEL06-MG"
750106;2026-02-04;"quarta-feira";"20:30:00";"SP";116;287;"ITAPECERICA DA SERRA";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;0;1;0;1;1;2;-23,7014644;-46,8699026;"SPRF-SP";"DEL04/SP";"UOP01-DEL04-SP"
750107;2026-02-04;"quarta-feira";"22:20:00";"DF";60;7,7;"BRASILIA";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-15,903;-48,129966;"SPRF-DF";"DEL03-DF";"UOP01-DEL03-DF"
